seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,18.8,2008,,Secretaría Nacional de Telecomunicaciones (SENATEL),Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,24.6,2009,"INEC, households survey",Secretaría Nacional de Telecomunicaciones (SENATEL),Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,29.03,2010,,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,31.36680836,2011,,Instituto Nacional de Estadistica y Censos - INEC,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,35.13514645,2012,,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS - INEC,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,40.27912194,2013,Direct respondent as of 15.,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,45.59039067,2014,INFORMANTE DIRECTO DE 15 AÑOS Y MÁS,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,48.94043379,2015,,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,54.06292473,2016,,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,55.79999924,2017,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,57.5,2018,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,59.2,2019,,Instituto Nacional de Estadísticas y Censos - INEC,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,70.7,2020,Aged 5 and older.,Instituto Nacional de Estadística y Geografía (INEGI),Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,69.1147995,2021,Aged 5 and older.,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,69.71811356,2022,Aged 5 and older. In the past 12 months.,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,72.6943146,2023,Aged 5 and older. Information refers to the last 12 months,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,75,ECU,Ecuador,77.17273115,2024,Aged 5 and older. In the past 12 months.,Instituto Nacional de Estadistica y Censos,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,28.57695381,2000,,Ministry of Economic Affairs and Communications.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,31.52748977,2001,,Ministry of Economic Affairs and Communications.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,41.52,2002,,Ministry of Economic Affairs and Communications estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,45.32,2003,,Ministry of Economic Affairs and Communications estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,53.2,2004,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,61.45,2005,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,63.51,2006,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,66.19,2007,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,70.58,2008,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,72.5,2009,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,74.1,2010,Population age 16-74 in the last 3 months.,Estonian Competition Authority,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,76.5,2011,Users in the last 3 months. Age 16-74.,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,78.38992593,2012,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,80.0043,2013,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,84.24152803,2014,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,88.4097035,2015,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,87.24023275,2016,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,88.10245687,2017,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,89.35700777,2018,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,90.2289282,2019,,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,89.05828666,2020,Aged 16-74.,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,90.97970174,2021,Aged 16-74.,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,91.52016546,2022,Aged 16-74.,Statistical Office of Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,93.18342241,2023,Aged 16-74.,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,76,EST,Estonia,92.23796204,2024,,Statistics Estonia,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.015263767,2000,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.037162381,2001,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.072402262,2002,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.105811659,2003,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.155334521,2004,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.219659819,2005,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.310592657,2006,,Ethiopian Telecommunications Corporation (ETC). Ethiopian Telecommunication Agency.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.37,2007,,Ethiopian Telecommunication Agency,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.449999988,2008,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.540000021,2009,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,0.75,2010,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,1.100000024,2011,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,2.900000095,2012,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,4.599999905,2013,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,7.699999809,2014,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,13.85517556,2015,,Ministry of Communications and Information Technology,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,15.36692386,2016,,Ministry of Communications and Information Technology,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,15.62440014,2017,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,15.88619995,2018,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,15.98460007,2019,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,16.06959915,2020,Aged 10 and older.,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,16.6981031,2021,"Aged 10 and older. Ages 10+, ability to use the internet",Ethiopia Statistics Service - Statistical report on the 2021 Labour Force and Migration Survey,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,17.9836998,2022,Aged 10 and older.,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,20.33749962,2023,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,77,ETH,Ethiopia,21.94129944,2024,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,14.30792394,2000,Population age 15+ using internet in the last year.,Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,26.32590355,2001,"Population age 11+, used in the last month.",Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,30.18,2002,"Population age 11+, used in the last month.",Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,36.14,2003,"Population age 11+, used in the last month.",Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,39.15,2004,"Population age 11+, used in the last month.",Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,42.87,2005,"Population age 11+, used in the last month.",Médiamétrie.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,46.87,2006,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,66.09,2007,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,70.68,2008,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,71.58,2009,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,77.28,2010,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,77.81999899,2011,Users in the last 3 months. Age 16-74.,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,81.44,2012,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,81.9198,2013,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,83.75109967,2014,,Eurostat,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,78.00603771,2015,,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,79.26981132,2016,,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,80.50245972,2017,,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,82.04318678,2018,,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,83.33974409,2019,Scope : people who used the Internet in the last 3 months before the interview,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,84.70639801,2020,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,86.09548575,2021,Aged 15 and older.,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,85.33331734,2022,Aged 15 and older.,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,86.83635789,2023,Aged 15 and older.,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,78,FRA,France,88.65381638,2024,Aged 15 and older.,Institut National de la Statistique et des Etudes Economiques,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,1.496854734,2000,,Telecom Fiji.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,1.857978594,2001,,Telecom Fiji.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,6.1526497,2002,,Telecom Fiji.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,6.725434738,2003,,Telecom Fiji.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,7.412943485,2004,,"Ministry of Information, Communications & Media Relations.",Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,8.453636634,2005,,"Ministry of Information, Communications & Media Relations.",Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,9.6000384,2006,,"Ministry of Information, Communications & Media Relations.",Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,10.89780045,2007,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,13.0,2008,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,17.0,2009,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,20.0,2010,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,28.0,2011,,ITU estimate. ,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,33.74240112,2012,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,35.20000076,2013,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,37.40000153,2014,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,42.5,2015,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,49.41999817,2016,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,53.6473999,2017,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,58.2364006,2018,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,63.21789932,2019,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,68.62560272,2020,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,70.56800079,2021,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,72.56549835,2022,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,74.1160965,2023,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,79,FJI,Fiji,74.7052002,2024,,ITU estimate.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,37.24846174,2000,Has used at least one other Internet application besides e-mail in last 3 months. Population age 15+.,www.toy.fi.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,43.10536335,2001,Using at least one other Internet application besides e-mail in last 3 months. Population age 15+.,www.toy.fi.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,62.43,2002,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,69.22,2003,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,72.39,2004,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,74.48,2005,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,79.66,2006,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,80.78,2007,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,83.67,2008,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,82.49,2009,Population age 16-74 using Internet in the last 3 months.,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,86.89,2010,Population age 16-74.##,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,88.70999491,2011,Users in the last 3 months. Age 16-74.,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,89.87999797,2012,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,91.5144,2013,,Eurostat.,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,86.53039275,2014,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,86.42213333,2015,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,87.70364996,2016,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,87.46892907,2017,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,88.88996,2018,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,89.60738511,2019,,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,92.17027106,2020,Aged 16-89.,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
11624,i99H,Individuals using the Internet,,%,81,FIN,Finland,92.80806082,2021,Aged 16-89.,Statistics Finland,Refers to the proportion of individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.
